age,monthly_income,debt_ratio,payment_history,accounts,tenure,delinquency,approval
30,3258,0.5122230574475389,1,2,7,1,0
27,9120,0.4388550281680058,0,1,13,0,0
50,5310,0.2707952963474134,0,1,12,0,0
57,2982,0.16054008660175978,0,4,10,0,0
33,2096,0.3112388686675537,1,1,8,0,1
62,7610,0.5086833276877293,1,2,8,0,0
52,4570,0.058333272284801674,1,3,3,1,0
20,7497,0.15374402858395597,1,1,4,0,1
22,4646,0.9476572669690954,0,1,14,1,0
43,3419,0.542855351031339,1,2,13,0,0
28,5279,0.06344930366003787,0,1,8,1,0
24,1673,0.693087758769573,1,3,5,1,0
27,3802,0.06180287007903473,0,4,14,1,0
59,8312,0.738874227046373,1,4,12,0,0
69,3369,0.7499627217200269,0,4,1,0,0
51,5530,0.6510789757492527,1,3,7,1,0
20,2066,0.7322045446193497,0,4,3,0,0
25,6432,0.08796578101305774,0,2,2,1,0
48,9073,0.7267805523552676,0,2,12,1,0
28,1687,0.13668831972388296,1,3,10,0,1
62,1068,0.3395059072718438,0,3,5,0,0
24,7774,0.9427452535006329,0,3,1,0,0
62,1419,0.5028754776591401,0,2,14,0,0
19,7891,0.9674264320830138,0,3,9,1,0
23,6593,0.08892245888673755,0,3,10,1,0
58,7104,0.4775565995631801,1,4,14,0,0
49,4892,0.06240232027687065,0,3,5,1,0
37,1439,0.6302102623992848,1,1,6,0,0
51,2208,0.07870700136851638,0,4,7,1,0
67,3563,0.17536780254037732,1,2,14,0,1
33,8466,0.2588303100692805,1,2,9,0,1
42,2253,0.7487438516644832,1,2,11,1,0
29,4209,0.16396211881807476,1,4,5,0,1
24,4549,0.8466320532930678,1,2,12,1,0
56,1614,0.13190393883080087,1,4,4,1,0
34,4078,0.035244449070156336,0,4,12,1,0
62,4490,0.3950454189696678,0,1,3,0,0
28,4543,0.9794416419712951,0,1,5,1,0
23,9102,0.11034222778877723,0,1,14,1,0
40,2900,0.10171844403962904,1,1,10,0,1
44,6680,0.7511665107956239,1,1,10,0,0
63,7751,0.3121616939935653,1,2,13,0,1
23,6862,0.7172816172257169,0,2,3,1,0
55,2712,0.20001058944336336,0,2,5,1,0
19,3329,0.4600719941981629,1,1,8,1,0
39,2194,0.2652898777489179,0,3,2,0,0
37,7781,0.4515282148790869,1,2,13,0,0
42,9162,0.7690970925853038,1,2,4,1,0
32,5906,0.7620099404776617,0,3,8,0,0
66,2378,0.5157722876737236,1,1,14,1,0
46,1749,0.928371843721051,0,4,5,0,0
25,6292,0.263784102448274,0,3,8,0,0
54,1300,0.24031135111923307,0,3,6,0,0
66,5695,0.6138064011754337,0,2,1,0,0
69,5624,0.6212970342167891,1,2,5,1,0
50,4837,0.04654003956497399,1,1,10,1,0
39,1277,0.6077777123868976,1,4,2,1,0
67,4917,0.37443615734901436,1,4,7,1,0
64,8307,0.7474425253205591,0,3,14,1,0
22,3161,0.8081056645452729,0,1,10,0,0
56,2389,0.5521538195470366,1,4,4,0,0
35,9882,0.0017050315022650864,0,3,2,0,0
55,5732,0.6363658101666421,0,2,1,0,0
54,4468,0.7488812796659343,1,4,5,1,0
47,7141,0.24898326623151423,1,3,11,1,0
68,6969,0.4646460011407888,0,4,10,0,0
48,4816,0.9657266234117883,1,1,13,1,0
27,6037,0.29811555339410345,0,3,8,1,0
32,6994,0.22315325104174077,0,1,8,1,0
59,3451,0.21085479047801015,1,3,12,0,1
65,1024,0.5588008343539963,1,2,13,1,0
61,6962,0.9497871013080065,1,4,10,0,0
35,3556,0.6086901292003547,0,2,2,1,0
40,8632,0.30332312023765995,1,1,6,0,1
50,1060,0.6385697780674541,1,4,7,0,0
33,8675,0.6248422975977874,1,2,10,0,0
55,1122,0.5969251357296542,1,3,1,0,0
52,6616,0.159426206888302,0,3,5,0,0
51,2186,0.6345667993449942,1,2,6,1,0
45,6158,0.43016445251449964,0,4,7,0,0
19,8864,0.01859205862303337,1,1,11,1,0
47,5089,0.5397644871474951,1,3,9,1,0
30,3472,0.9892667452184176,1,1,3,0,0
58,8450,0.34973959084398354,0,4,8,1,0
33,3964,0.9655592183186582,1,4,10,1,0
22,9104,0.09620574166259455,1,3,3,1,0
45,2310,0.7324501158673062,1,1,11,0,0
56,9346,0.11432999466283533,0,4,9,1,0
62,3212,0.2735715735552742,1,1,8,1,0
37,7792,0.5708408353221244,1,3,9,0,0
41,9703,0.5927796939767489,0,3,5,0,0
44,9378,0.7752113172341712,0,4,11,1,0
47,2845,0.6153114072274393,0,4,9,1,0
62,8660,0.5936147043805607,0,1,13,1,0
44,2702,0.9123530869891383,1,4,3,1,0
43,1390,0.4521607522091572,1,3,7,1,0
24,1654,0.22526577869505504,0,4,3,0,0
59,6835,0.16178858502363025,0,2,6,0,0
64,5271,0.3999945968094998,0,3,8,1,0
55,9955,0.7127527551936957,0,1,2,1,0
22,4400,0.0425434849299009,1,4,8,1,0
40,6319,0.12905338650940612,0,4,1,1,0
45,7732,0.10611346010363942,0,3,4,0,0
51,7674,0.5852501530514588,1,3,7,0,0
32,2085,0.24286465053126627,1,1,14,1,0
49,6446,0.1662594283013965,0,3,1,1,0
43,5376,0.5927707197430223,0,1,6,0,0
65,2963,0.7613099154523792,0,4,10,0,0
48,6177,0.3321549164526644,1,1,6,0,1
36,5572,0.5782046056765962,1,1,14,1,0
26,8543,0.09812441319946019,1,1,13,1,0
46,9907,0.93519103045757,0,4,7,1,0
68,1242,0.33689618531477283,0,2,9,0,0
56,7510,0.9975056931735012,1,2,7,1,0
21,4915,0.9785877558497821,1,1,3,0,0
20,1837,0.7788234493358115,1,3,4,0,0
46,4323,0.020067095406966717,0,2,13,1,0
69,3953,0.5434749203843633,1,4,1,0,0
28,2432,0.0868364204400115,1,1,5,0,1
50,7854,0.8951380259615161,1,2,7,1,0
55,8655,0.7896362526474029,0,4,3,1,0
28,9431,0.972340376595683,1,1,6,0,0
44,9330,0.6083829531497954,0,2,12,1,0
50,9611,0.522172804484338,0,1,3,0,0
38,1303,0.5189738559443876,0,2,4,0,0
56,3162,0.3864483744543449,1,2,5,1,0
48,7486,0.46869006722914097,0,3,6,0,0
55,5102,0.6354125831353503,1,2,6,0,0
63,7874,0.9329476075562771,0,3,1,0,0
19,2168,0.595884338256031,0,4,12,0,0
44,1415,0.8571159423173672,0,2,8,1,0
53,6243,0.8627799113025006,1,1,3,0,0
28,1149,0.5188326758482592,1,3,4,1,0
64,7524,0.3474696414976216,1,2,8,0,1
35,6899,0.639573873332081,1,3,5,1,0
18,1838,0.44587734191484274,0,1,6,1,0
52,7144,0.0814408673219329,0,1,13,0,0
52,8466,0.37780910043243365,0,1,13,0,0
48,2320,0.9940721380493249,0,4,1,1,0
45,2523,0.04851187002628721,0,4,8,0,0
56,6234,0.6966669119009267,1,1,5,0,0
18,7144,0.8411887050712471,0,4,1,1,0
42,1552,0.6487259034753787,1,4,7,0,0
60,4756,0.56974823116329,1,4,2,1,0
55,4671,0.7075544169787575,1,4,12,1,0
37,1481,0.42934273729965566,0,4,6,0,0
20,1599,0.09136173730887676,1,4,14,0,1
68,8677,0.9623717543033817,1,1,3,0,0
19,2982,0.4323007699841961,1,4,6,1,0
35,2634,0.6653892371680176,1,4,9,0,0
61,8830,0.5313104368892952,0,3,6,1,0
27,3997,0.054673071977554555,0,3,1,0,0
22,1686,0.9527466009925385,0,4,6,1,0
26,6529,0.7925372261143233,1,2,3,0,0
19,2759,0.14909789446939492,1,2,4,0,1
51,8023,0.9816488762882668,0,4,13,1,0
55,7208,0.7369013721717079,0,1,4,0,0
48,8234,0.47232165042830887,1,1,9,1,0
27,3480,0.6113700565595732,1,3,8,0,0
67,8476,0.10673668201459752,0,1,7,0,0
29,8770,0.560411510015611,0,1,5,0,0
53,1114,0.0736610720170594,1,1,10,1,0
38,1568,0.5448552571193019,0,4,11,0,0
66,8951,0.5526956887627854,0,4,4,0,0
64,3689,0.8744387851607439,1,2,13,0,0
23,5590,0.725057500272294,0,3,3,0,0
65,4340,0.24955239221512004,0,2,12,1,0
66,3988,0.8884261421878569,1,1,1,0,0
20,4151,0.5732426648480058,0,1,9,1,0
27,4015,0.6063794785740337,1,2,8,0,0
22,7345,0.16898136922217832,0,2,1,1,0
63,4574,0.857773595969114,0,4,2,1,0
43,8838,0.930965115016544,1,4,14,0,0
38,2608,0.7749906494949081,0,3,1,1,0
62,1559,0.9407524526450062,0,4,1,0,0
43,7621,0.30229990412234586,1,1,14,0,1
55,8126,0.8611191683627711,1,1,9,1,0
61,6565,0.4888931428637425,0,2,5,1,0
43,5435,0.16391720294358492,0,3,3,1,0
25,6650,0.6688005990334012,0,4,2,0,0
22,9803,0.6841202707058789,1,3,12,1,0
32,2881,0.28692451375669015,0,1,14,1,0
33,5169,0.02749333162757006,0,1,8,0,0
18,4863,0.19984725908556333,1,4,8,0,1
33,8436,0.39977754767388674,1,4,14,1,0
54,4708,0.16756291105986854,1,4,6,0,1
20,2709,0.19402994823960418,1,2,2,1,0
69,8860,0.39139066438226955,0,1,11,0,0
64,2692,0.9617866143085604,0,2,1,1,0
48,1125,0.7642435154076483,0,1,6,1,0
30,2199,0.3197484012265641,1,4,1,1,0
33,7092,0.9516040689185482,0,1,12,1,0
60,3711,0.6456467922587327,0,1,6,1,0
38,7228,0.45544964464014015,0,3,10,0,0
19,6995,0.4683001989551471,1,1,2,1,0
44,9182,0.41074446783539187,0,1,7,1,0
55,6502,0.2329920525459397,0,3,12,1,0
43,6760,0.3866321922137057,1,4,10,1,0
55,6582,0.5278963840433926,0,3,2,0,0
63,3498,0.528027350730221,1,4,2,1,0
42,3565,0.761736902212518,1,4,6,1,0
28,7989,0.3587978571573526,0,4,4,0,0
25,5790,0.7167980293039524,1,1,6,0,0
25,6024,0.5780918387686846,1,3,12,1,0
50,9307,0.9618454045268344,1,3,8,1,0
24,2031,0.3852849260339827,0,3,11,0,0
55,2241,0.9012164642607903,1,3,10,1,0
38,2742,0.8206425472982894,0,2,3,1,0
25,6709,0.6376642845894569,0,1,5,1,0
68,6999,0.6545144667421172,1,2,5,0,0
38,5090,0.08464993460641068,1,1,10,0,1
37,9160,0.9502246055934324,0,3,9,1,0
25,7883,0.10693606349574392,1,2,7,0,1
63,6129,0.5632333087435071,0,4,13,0,0
48,5403,0.3300708004491545,0,3,9,0,0
67,7577,0.4298519782898518,1,3,8,1,0
46,5897,0.610183010836817,1,4,3,0,0
65,1163,0.9088513778823216,1,3,2,0,0
26,4310,0.45756712357230145,1,1,3,0,0
32,4388,0.9877295553064411,1,3,6,1,0
47,1995,0.5928120653514998,1,1,11,0,0
43,7161,0.16055394264217449,1,1,12,1,0
27,2877,0.19000929483125228,1,3,10,0,1
46,9103,0.716111035589251,1,4,4,1,0
33,4264,0.050397794243381755,1,1,11,0,1
53,2348,0.48034157622222684,0,2,1,0,0
37,3251,0.1482191098035166,1,1,10,1,0
62,8290,0.433218635177845,1,4,10,1,0
54,9018,0.7499174220717195,1,3,13,0,0
39,7590,0.45881292824143416,0,4,9,1,0
24,8658,0.16345110898092696,1,4,6,0,1
40,1432,0.2519253703566424,1,3,1,1,0
58,6743,0.3675395886521824,1,2,3,0,1
57,6247,0.06956118348641471,1,2,11,1,0
46,8715,0.5843376360811219,1,1,11,0,0
33,4817,0.6075337912780502,0,1,13,0,0
55,2070,0.06215192713256745,1,2,1,1,0
45,5600,0.402311321174162,1,3,12,1,0
65,9306,0.4140006828847249,0,4,9,0,0
55,1994,0.3338195685526012,0,3,4,0,0
48,5318,0.5577397403311118,0,4,2,0,0
31,5731,0.3459574900601118,1,4,4,1,0
50,7068,0.41640927947780604,1,2,2,0,0
26,8670,0.7975235474416056,0,2,6,1,0
44,5767,0.16210935543020144,1,3,6,1,0
41,1957,0.6191146953034209,1,4,11,1,0
30,9287,0.5055944016908456,1,3,7,1,0
43,3154,0.30507163747934907,1,1,9,1,0
46,1631,0.7275346564904107,1,2,11,1,0
68,7045,0.551188359541148,0,2,9,1,0
66,1697,0.47736152696069534,0,4,4,1,0
60,1031,0.6676693147712001,0,2,9,0,0
45,7209,0.8022903079813608,1,3,8,0,0
45,5874,0.9726687900335762,0,4,12,1,0
25,6562,0.6293503683763735,1,4,1,0,0
40,9740,0.8744399854003829,0,1,7,1,0
46,3248,0.0010915410229569433,0,3,7,1,0
22,7192,0.5302356927258912,0,4,10,1,0
59,7406,0.2146475487701981,0,2,4,1,0
24,2156,0.09419245708313717,1,2,7,1,0
59,9535,0.5319710170643921,0,4,11,1,0
53,6295,0.7468265061490941,0,2,11,1,0
58,7154,0.41227252247437973,0,4,11,1,0
44,3248,0.6701074493444349,1,4,11,1,0
63,4285,0.48971925384094994,0,4,10,0,0
19,3003,0.437085865959426,0,2,10,0,0
42,4615,0.29025664043586064,0,2,5,0,0
26,4672,0.38259351450100454,0,3,5,0,0
44,8458,0.3497956307944279,0,1,5,1,0
18,3155,0.6461871840148815,1,2,6,1,0
40,4479,0.11601851127913954,0,4,7,1,0
27,1051,0.092636368687806,1,2,5,0,1
59,3159,0.6600129942084604,1,2,9,0,0
69,5390,0.5462980698788807,0,4,14,0,0
42,4651,0.4302000967426576,0,3,12,0,0
20,8356,0.15244288440790354,1,4,11,0,1
23,3112,0.4110271118693115,0,3,9,1,0
23,6765,0.7897317633200116,0,2,14,1,0
19,2354,0.889621235789257,1,4,7,1,0
35,6620,0.7025765699642201,0,2,10,0,0
40,4754,0.059912175880880825,1,4,3,1,0
19,1209,0.6704097766011186,1,2,4,0,0
29,7232,0.24098558954629457,0,2,4,1,0
39,8846,0.31525124302640506,0,2,7,0,0
54,7171,0.19587320795998453,1,4,2,1,0
37,1237,0.7757557906202046,1,3,11,0,0
56,9527,0.648602122637279,0,2,5,1,0
41,9075,0.6118350545991809,1,4,11,0,0
65,2576,0.6679726096692761,1,4,11,1,0
37,9691,0.2367722614039034,0,2,4,1,0
18,9982,0.4446444143253616,0,2,10,1,0
18,4540,0.6332537215489892,1,3,11,0,0
34,8257,0.6365940276183004,0,2,9,0,0
18,1149,0.7918518627551305,1,3,1,1,0
69,2624,0.28710396668811056,1,1,10,1,0
62,8661,0.7703361216968224,0,4,13,1,0
47,3574,0.4401844806169357,1,3,14,0,0
58,5428,0.6701726920589348,1,2,3,0,0
64,8529,0.4557193800652868,1,3,6,1,0
20,5269,0.9486101697909433,0,2,11,1,0
63,8769,0.17930226474164446,0,3,4,0,0
28,3108,0.6750050885823571,1,4,3,0,0
41,4947,0.5765350007681589,1,3,6,0,0
39,8899,0.1727310409477446,1,1,13,1,0
61,5914,0.06600633581166793,0,4,11,0,0
62,7667,0.7991443889716636,1,3,3,0,0
43,3263,0.15745133364626518,0,1,7,1,0
30,4815,0.18650668278577598,1,1,12,0,1
18,1577,0.9784342239890393,1,3,1,0,0
41,1422,0.7172608514766308,0,4,9,1,0
27,3763,0.2504868416012225,0,3,13,0,0
52,2229,0.5909489601516013,0,4,10,1,0
41,4176,0.5341118384025133,1,4,2,1,0
45,9945,0.8444732675138475,1,3,4,1,0
53,1687,0.7293207478326243,0,1,6,1,0
33,1722,0.8317211254931858,0,4,6,0,0
57,1746,0.21150658797736244,1,2,11,1,0
33,5337,0.6402192043670052,1,2,8,0,0
34,3712,0.04024085841838032,0,1,8,0,0
68,1707,0.0689406122792201,1,1,4,0,1
32,9626,0.7135270327045973,0,3,6,0,0
33,1483,0.024420102643931352,1,4,9,1,0
32,2533,0.5797650089005092,0,3,7,0,0
51,1169,0.84040509844453,1,2,13,0,0
28,2020,0.3799418084180286,1,2,8,0,1
18,8093,0.04484043683991279,1,4,8,1,0
32,7466,0.7138474496287268,0,4,2,0,0
43,1847,0.9296864524641508,0,2,7,0,0
68,9887,0.7171713920582679,0,3,3,0,0
21,4346,0.5784472430027753,1,4,7,0,0
60,5013,0.23002882987906004,1,3,2,1,0
22,9078,0.015375624044496994,0,4,1,1,0
52,1031,0.6946721084790533,1,1,11,1,0
30,9368,0.23102617584429297,0,3,9,1,0
27,8877,0.8581626771823575,1,2,10,1,0
28,7170,0.4663641188326113,1,1,10,0,0
35,8830,0.5306355823724562,1,3,1,1,0
51,3315,0.7539365442663667,0,4,11,1,0
56,1065,0.7794306078033432,0,2,1,0,0
58,2928,0.6426508330805681,0,4,11,1,0
59,6011,0.938431815412743,1,3,12,0,0
67,8533,0.9822984363204194,1,1,12,1,0
40,7225,0.9468854443746169,1,3,3,0,0
24,6447,0.8241791853439435,1,2,1,0,0
56,1584,0.7056252202442514,0,1,7,1,0
20,7470,0.6633258578816675,0,2,7,0,0
29,7685,0.1037501769205339,1,4,11,1,0
24,6244,0.2714843468191125,0,1,8,1,0
66,9154,0.0056882235293770345,1,3,2,1,0
43,8951,0.13740987023399187,1,4,7,1,0
50,2748,0.43922947716918836,0,4,9,0,0
54,8670,0.14653655078907335,0,3,14,0,0
65,3204,0.9016634146767579,0,4,11,0,0
32,2892,0.805699185335282,1,2,10,0,0
19,8018,0.07161191208951823,1,3,5,0,1
58,4093,0.24891371546726604,1,4,10,1,0
24,1973,0.8190718846115088,0,1,14,0,0
49,5024,0.8030461265598735,0,3,3,0,0
21,7615,0.9454505501177888,0,3,9,0,0
37,5329,0.9975477616173603,0,4,1,0,0
67,7715,0.9762700632411219,0,3,12,0,0
53,2477,0.41013798572144144,0,3,14,1,0
49,6689,0.25032844380203223,0,3,3,0,0
45,9962,0.7584101904270625,1,3,2,1,0
30,8329,0.2992728927440308,0,3,2,1,0
18,7444,0.8064003601313298,0,3,14,0,0
52,9497,0.5339547303979244,1,2,3,1,0
65,1001,0.7939272752349539,1,4,10,0,0
47,9462,0.27587987971701045,0,2,7,0,0
53,7843,0.5080273155538209,1,4,13,0,0
42,6972,0.564023793602182,0,3,6,0,0
33,8903,0.9431080677201321,0,4,12,0,0
36,6105,0.2665975768304173,0,2,9,0,0
18,8702,0.9366882392848946,1,4,10,1,0
22,3914,0.8048589154657159,1,3,13,0,0
68,6156,0.7308940540866953,0,3,11,1,0
39,9298,0.7868702691851251,1,3,10,1,0
41,4168,0.605425045880057,0,2,14,0,0
60,3599,0.24408001046248584,0,1,3,1,0
62,6716,0.18949496883985273,1,3,13,1,0
69,3235,0.8663414358503905,1,3,5,1,0
54,3799,0.7251394025958332,1,4,9,1,0
53,8013,0.21320428276094905,0,1,3,0,0
53,6473,0.6150933658744016,1,4,12,0,0
21,1018,0.4475464814142238,1,2,8,1,0
53,1858,0.15865516996309392,1,1,9,0,1
69,6380,0.5318571093571643,0,3,11,0,0
35,4032,0.28151909246641726,0,1,11,1,0
67,5505,0.09624412415757155,0,3,7,1,0
33,6789,0.4669582985454108,0,2,13,0,0
58,3531,0.5901085520935618,0,4,6,0,0
35,8471,0.04690641038115051,1,2,13,1,0
39,5719,0.4020927494109968,1,2,11,0,0
19,5863,0.2576619198366853,0,3,6,1,0
38,5038,0.030650590707232417,1,4,6,0,1
53,3452,0.1256625496115058,0,2,5,1,0
61,3846,0.13903415881837755,0,1,7,1,0
56,9064,0.18287424811797115,0,2,7,1,0
64,7622,0.8033775714379212,0,3,7,0,0
56,9896,0.4394918664781392,0,1,3,0,0
46,4462,0.14708599227038688,0,1,11,1,0
43,2159,0.10029696692788925,1,4,6,1,0
38,5626,0.29794045872903907,1,1,9,0,1
34,8056,0.7980155187044523,1,1,9,0,0
33,4722,0.3644598479396435,1,3,4,1,0
48,4560,0.15989736029393808,1,4,9,0,1
68,7117,0.4041161815461599,1,2,2,1,0
26,7589,0.5553115572870575,0,1,8,1,0
48,7849,0.02958418363801385,0,2,2,1,0
31,3243,0.6276418014401731,0,2,5,0,0
66,9177,0.3951007530147893,0,2,6,0,0
54,2760,0.009725875131194384,1,4,2,1,0
19,6442,0.6738893989463809,0,2,9,0,0
69,8679,0.7123876355626482,1,3,6,0,0
65,3675,0.6288397885586828,1,4,8,1,0
63,8124,0.34193021759842224,1,4,4,0,1
31,6781,0.5296048540659611,1,4,3,1,0
50,4236,0.38715770613343536,1,4,4,1,0
52,6898,0.7006217301596944,1,1,1,1,0
56,9235,0.5835801862336887,0,1,1,1,0
64,9680,0.08179911382744975,0,2,8,0,0
68,5276,0.6430935582189974,0,1,1,0,0
37,5723,0.6872384143378015,0,4,5,1,0
19,6644,0.3707021806146994,0,2,10,0,0
68,2115,0.8757857809597044,0,3,9,0,0
58,2781,0.8430143548449627,0,1,3,1,0
36,9842,0.17516652389973786,1,4,10,1,0
54,2876,0.9042663084858685,1,2,2,0,0
35,6363,0.4408723714950775,0,1,5,0,0
33,9532,0.7237496526342934,0,4,12,1,0
21,4375,0.814097006967236,1,2,14,1,0
29,3750,0.5051124210696899,0,1,2,1,0
46,4276,0.39910193937081573,1,3,10,0,1
24,1448,0.9154513686150983,0,1,1,0,0
31,6537,0.2308535529354232,1,4,11,1,0
29,5172,0.2569700777191445,1,4,9,0,1
52,9989,0.3616203140134371,0,3,11,0,0
22,4496,0.8594657779705656,0,3,10,0,0
34,3182,0.9387882642130759,1,2,11,0,0
59,4326,0.22006771475486187,0,2,9,1,0
49,9837,0.8638701476312454,0,4,1,0,0
27,1719,0.2582029594685693,1,1,4,0,1
60,2522,0.970641246749888,1,3,5,1,0
34,7756,0.5974078919815823,0,2,12,1,0
22,7627,0.007086467447382394,0,4,2,1,0
62,2069,0.034129904071177886,1,4,11,1,0
59,6562,0.14748453080470847,1,4,9,1,0
26,8749,0.18757315781875672,1,3,9,0,1
66,5887,0.7676191228265966,0,3,9,0,0
50,5674,0.2227658764169499,1,3,8,0,1
53,3156,0.9691416200498598,0,1,6,1,0
53,8944,0.6361120572029383,1,3,1,1,0
35,5139,0.6925175092535177,0,4,14,0,0
26,6629,0.2178165192852075,0,3,10,1,0
46,8087,0.8927063140950847,1,1,5,1,0
67,6078,0.6678145728199314,0,1,8,0,0
31,7405,0.8644056243418639,1,4,12,0,0
42,7871,0.956481097231227,0,2,14,0,0
32,1632,0.12564097710959643,0,3,4,1,0
23,3199,0.09658723026894567,0,3,8,0,0
59,6353,0.8034078265896357,1,1,6,1,0
46,3910,0.8661260590941703,1,1,1,0,0
32,1622,0.5837614208779857,0,2,1,0,0
46,7073,0.3660005477505206,1,1,3,0,1
21,1360,0.6526296360752237,0,1,1,0,0
35,7365,0.3056640725924573,1,1,4,0,1
67,9401,0.23838569215346816,1,1,3,0,1
66,4943,0.4881452095272655,0,2,7,1,0
61,5869,0.2161538276063797,0,3,11,1,0
56,9128,0.4837036083151729,0,3,9,1,0
33,1877,0.956606505463572,1,3,7,1,0
28,5795,0.8397840356173905,0,3,11,1,0
31,8791,0.9416309195000223,0,3,5,1,0
20,3523,0.8063289748473585,1,4,1,1,0
68,7270,0.3547509359462767,1,4,5,0,1
67,9583,0.8120452385515591,0,1,1,0,0
59,7623,0.922915743553214,0,4,6,1,0
55,6088,0.9470357878370544,1,3,13,1,0
62,8564,0.683197850684997,1,1,8,0,0
59,8066,0.21136664381511316,1,3,7,1,0
35,7545,0.03972915336469085,1,3,1,1,0
37,3321,0.14720022816015577,0,1,8,0,0
65,9149,0.9655469178939454,0,3,12,0,0
42,9125,0.46209682419276943,1,4,14,1,0
55,9330,0.8549860148320575,0,1,14,1,0
30,9294,0.4650441535582911,0,2,14,0,0
21,6333,0.6608175834598394,0,2,9,0,0
31,9675,0.024140777122333645,1,2,12,1,0
50,8858,0.24986494271936677,0,3,10,0,0
45,5319,0.43626928004258925,1,3,14,1,0
69,6389,0.6306310471541632,0,3,2,1,0
54,2848,0.1715211880531785,1,3,1,0,1
25,4205,0.76455146427049,1,1,6,0,0
61,3161,0.3644047061362373,1,2,12,1,0
51,2464,0.8174352692338844,0,4,4,0,0
61,1643,0.0979690903950673,0,1,14,1,0
22,6351,0.6797565876823719,0,2,7,0,0
22,5553,0.2933283332065102,0,2,3,0,0
48,7518,0.7953831741226179,0,1,3,1,0
62,6723,0.40217042704241057,1,1,14,1,0
26,8946,0.6653496322635665,0,1,8,1,0
59,1610,0.9343052686364735,0,4,7,1,0
49,5302,0.020626632013764357,0,2,5,0,0
50,2543,0.011116782334373632,0,4,3,1,0
20,2466,0.7702792521767134,1,4,1,0,0
47,7236,0.6463930515080781,1,4,11,1,0
67,2181,0.29297972050443266,1,4,3,0,1
29,3146,0.4943967027742624,1,4,9,0,0
46,3272,0.04193566559886874,0,1,1,0,0
20,5536,0.19244560536124078,1,4,5,1,0
43,1719,0.4244963745271675,0,3,4,0,0
47,5680,0.8340444162214823,1,1,11,1,0
26,4472,0.4796671828600848,1,2,14,1,0
43,4642,0.5863625045259787,0,2,6,0,0
19,1063,0.8737537919937804,0,1,2,1,0
20,1559,0.3088189135888453,1,4,4,0,1
63,8446,0.7006993211020559,0,1,9,0,0
21,2733,0.8616672586782533,0,2,14,1,0
42,9861,0.20261570069617674,0,2,11,1,0
68,4894,0.3564781651478325,1,1,5,1,0
30,2542,0.9798101738893551,1,3,8,0,0
56,3415,0.9832185647962111,1,3,2,0,0
61,7090,0.2232299302939379,1,3,12,1,0
52,6217,0.06644583889262812,0,2,11,1,0
40,6387,0.2709216113100529,0,3,9,0,0
26,6179,0.39773195730368727,0,3,12,1,0
19,9187,0.4410056009311637,0,1,7,1,0
58,7643,0.6188063073304236,1,4,7,0,0
61,8660,0.8995027601315464,0,4,2,1,0
48,3458,0.33034801190716245,1,1,8,0,1
61,7028,0.8499845354992085,1,4,9,0,0
64,6447,0.09347892092662691,1,3,10,1,0
19,5559,0.04187469897321472,0,2,11,0,0
49,3749,0.5040451831234612,0,3,12,1,0
35,2948,0.05966222333060489,1,1,5,0,1
30,7306,0.39248980123423016,1,4,3,0,1
63,9251,0.8967781168692344,0,1,14,1,0
22,9092,0.24148303620747336,1,1,3,0,1
59,9524,0.7059757751249032,0,3,13,1,0
61,1189,0.3023653923900669,1,4,13,0,1
27,7008,0.044920055242135604,1,2,6,1,0
60,8482,0.5566905814103094,0,3,14,1,0
42,1295,0.8348534905367517,0,1,1,0,0
51,9368,0.4094684483426194,1,1,10,0,0
54,9168,0.6172938264580871,1,4,11,1,0
47,1799,0.9000235976577259,0,1,9,0,0
24,9997,0.7896945127369878,1,1,6,1,0
23,8003,0.1938763993928193,1,3,9,1,0
20,9406,0.7333839593650058,1,4,3,0,0
30,3700,0.501893025160152,1,3,10,1,0
20,9788,0.7459668078860847,1,2,13,1,0
43,6873,0.4945155505222182,1,1,3,0,0
41,5714,0.12795816410830285,0,3,10,1,0
23,7491,0.5699094466892392,1,3,13,1,0
60,9333,0.4921339923973399,0,4,7,1,0
66,3839,0.5179217336414418,1,1,7,0,0
59,4513,0.8789024536458703,1,3,4,0,0
29,2135,0.8948370467062514,0,1,11,0,0
66,7357,0.45353710676571835,0,2,14,0,0
53,3247,0.4557320412800884,0,1,8,1,0
19,7548,0.515186958872616,0,1,11,1,0
28,5516,0.5195892783342569,0,3,14,1,0
56,5102,0.9503871441791126,1,4,2,1,0
51,2548,0.6494004673774935,0,4,1,0,0
43,7532,0.27745699488794395,0,4,1,1,0
35,5511,0.5315367969539899,0,2,2,1,0
38,3831,0.6272235829079829,1,2,11,0,0
53,4062,0.6397717210139645,1,3,11,0,0
57,8975,0.5852542262381827,1,4,6,1,0
69,4052,0.17773615462153736,0,2,8,1,0
63,8210,0.03359318907950748,1,4,3,1,0
61,4539,0.3378430523668544,1,4,12,1,0
39,1526,0.42752215456025355,1,2,6,0,0
47,3807,0.061804239576086606,1,4,8,0,1
67,2753,0.8149673380198461,0,1,9,1,0
60,7882,0.34407743751027375,0,3,8,0,0
47,2654,0.9136327461785047,0,2,7,1,0
25,5841,0.15441010784226517,0,2,4,1,0
51,5041,0.05693495693731343,0,4,3,1,0
64,6024,0.4823161043863218,0,2,7,1,0
26,9965,0.18912933682570665,0,1,1,0,0
68,9734,0.9373992755778612,0,4,7,1,0
37,5417,0.010303398453738954,1,1,6,0,1
