Estado;Antiguedad;Vivienda;Plazo;Edad;EstadoCivil;Registros;Trabajo;Gastos;Ingresos;Activos;Deuda;Cantidad;Precio
bueno;27;alquila;24;50;casado;no;fijo;47;115;0;0;500;1636
bueno;6;propietario;60;31;casado;no;fijo;35;84;3000;0;1400;1724
bueno;3;propietario;60;26;casado;no;fijo;45;128;3000;0;1300;1790
bueno;9;privado;60;32;casado;no;fijo;60;155;12000;5000;1200;1400
malo;5;padres;24;26;soltero;no;fijo;35;140;0;0;450;900
bueno;3;alquila;48;26;casado;no;fijo;58;230;0;0;1150;1316
malo;20;otra;60;47;casado;si;fijo;105;NA;0;0;750;843
bueno;18;privado;60;49;casado;no;fijo;60;140;4000;0;1050;1097
bueno;19;propietario;60;54;viudo;si;fijo;35;207;11000;4000;800;1336
bueno;5;alquila;36;40;separado;no;fijo;43;75;0;0;400;650
bueno;8;propietario;60;33;casado;no;freelance;45;250;10000;0;2500;3250
bueno;2;otra;36;35;separado;no;fijo;35;200;0;0;1600;1671
malo;1;propietario;12;56;casado;no;otros;60;NA;3500;0;500;1705
bueno;10;propietario;60;26;casado;no;fijo;45;135;5000;3700;1600;1767
bueno;14;propietario;36;34;casado;no;fijo;60;143;5000;0;1400;1939
bueno;13;padres;48;31;casado;no;fijo;35;90;0;0;1000;1395
bueno;4;ignorar;60;62;casado;no;freelance;35;102;8000;0;1200;1405
bueno;20;propietario;60;46;soltero;no;fijo;35;250;25000;4000;1450;1566
bueno;15;propietario;60;49;casado;no;fijo;60;162;5000;0;1700;2081
bueno;24;propietario;60;46;casado;no;fijo;60;140;6000;1000;1100;1653
bueno;10;propietario;36;36;casado;no;fijo;35;235;12000;1700;1500;1985
bueno;2;padres;36;24;soltero;no;fijo;35;60;0;0;450;750
bueno;21;propietario;24;44;casado;no;fijo;60;124;4000;0;800;2400
malo;1;alquila;60;24;casado;si;tiempo parcial;42;70;0;0;1700;1761
bueno;11;propietario;48;27;casado;no;fijo;35;140;4000;0;1500;1641
bueno;12;propietario;60;27;casado;si;fijo;35;100;3000;0;1300;1359
bueno;5;alquila;36;51;casado;no;fijo;63;184;0;0;635;785
malo;6;propietario;48;26;casado;si;fijo;35;90;5000;0;1390;1594
bueno;1;alquila;48;37;casado;si;tiempo parcial;72;116;6000;0;1400;1661
bueno;10;propietario;60;41;casado;no;otros;35;57;5000;0;1300;1863
malo;0;propietario;60;27;casado;no;tiempo parcial;75;210;7000;4800;1250;1315
malo;1;propietario;48;20;soltero;no;fijo;35;53;2000;1600;1100;1100
bueno;0;padres;60;24;soltero;no;tiempo parcial;35;111;3000;1200;850;1412
bueno;10;propietario;24;50;casado;no;freelance;60;200;NA;0;500;1131
bueno;10;propietario;60;32;casado;no;fijo;60;160;4000;1800;1050;1303
malo;2;propietario;60;30;casado;si;freelance;45;NA;5000;700;1000;2200
bueno;16;propietario;60;32;casado;no;fijo;60;159;4000;0;1500;1736
malo;0;alquila;60;19;soltero;no;otros;35;NA;0;0;900;1158
bueno;10;propietario;6;39;casado;no;freelance;75;67;8000;0;430;500
malo;9;otra;60;30;casado;si;fijo;60;109;0;0;1250;1560
malo;7;otra;36;38;casado;si;freelance;35;59;0;0;1000;2246
bueno;3;padres;36;28;soltero;no;fijo;35;74;0;0;350;550
bueno;6;propietario;48;51;casado;no;freelance;45;106;12000;0;1035;1410
malo;0;padres;48;21;soltero;no;tiempo parcial;35;48;0;0;1850;1877
malo;3;padres;60;23;soltero;no;fijo;35;62;0;0;1100;1300
bueno;1;propietario;24;39;casado;no;otros;35;70;4000;0;525;1771
malo;3;alquila;36;39;casado;no;fijo;90;150;0;0;300;700
bueno;12;propietario;48;39;casado;no;freelance;60;95;6000;0;1300;1600
malo;0;privado;36;31;casado;no;tiempo parcial;35;202;6000;0;1300;1663
bueno;2;alquila;60;24;casado;no;fijo;55;100;4000;0;1750;1900
malo;2;privado;48;37;casado;si;tiempo parcial;75;115;2000;0;850;1194
bueno;2;padres;60;24;soltero;no;fijo;35;164;0;0;900;1516
bueno;0;padres;24;20;soltero;no;fijo;35;155;7000;0;1450;1688
bueno;4;propietario;48;40;casado;si;fijo;60;150;3500;200;800;800
malo;21;propietario;60;63;casado;si;fijo;60;165;3000;0;1250;1424
malo;14;alquila;60;38;casado;no;fijo;71;108;0;0;1400;1693
bueno;25;propietario;60;51;casado;no;fijo;35;93;3500;0;900;995
malo;6;otra;60;30;casado;no;fijo;60;133;0;0;1300;1388
bueno;3;propietario;36;37;casado;no;fijo;60;55;0;0;1500;2315
bueno;13;propietario;36;39;casado;no;fijo;35;148;14000;0;300;850
bueno;5;padres;24;31;soltero;no;fijo;35;130;0;0;200;1447
bueno;16;otra;60;34;casado;no;fijo;60;120;6000;0;1350;1487
bueno;3;padres;48;20;soltero;no;freelance;35;NA;7000;0;1000;1362
bueno;5;otra;18;65;casado;si;otros;35;99;0;0;375;675
bueno;16;alquila;48;32;soltero;si;fijo;47;120;0;0;800;1224
bueno;2;alquila;48;29;soltero;no;fijo;60;250;0;0;1000;1179
bueno;0;padres;60;31;casado;no;otros;75;37;0;0;1500;2084
bueno;23;padres;60;37;soltero;no;freelance;35;NA;4500;0;1950;2336
bueno;6;propietario;48;55;casado;no;freelance;45;74;16000;1500;2000;3753
malo;0;padres;36;19;soltero;no;freelance;35;NA;0;0;400;495
malo;1;otra;60;21;soltero;no;tiempo parcial;45;NA;0;0;1100;1480
malo;3;padres;60;25;casado;no;fijo;35;70;0;0;1300;1332
bueno;5;propietario;36;58;casado;si;otros;45;79;7000;0;400;1234
malo;0;alquila;48;20;soltero;si;tiempo parcial;56;105;0;0;1100;1289
bueno;9;privado;48;27;casado;no;fijo;45;102;5000;360;1300;1537
bueno;0;propietario;48;29;casado;no;otros;60;50;11000;0;1000;1480
bueno;8;propietario;12;39;casado;no;fijo;75;160;1500;0;360;865
bueno;24;propietario;60;43;soltero;no;fijo;35;120;3500;0;1320;1680
bueno;3;padres;60;23;soltero;no;fijo;35;107;0;0;800;1111
bueno;13;propietario;60;27;casado;no;fijo;35;253;7000;0;1060;1750
bueno;2;alquila;60;49;casado;no;fijo;51;155;0;0;1500;1550
bueno;33;propietario;48;61;casado;no;fijo;35;130;8000;0;850;1050
malo;0;propietario;36;31;casado;si;tiempo parcial;45;120;3000;150;700;850
bueno;0;alquila;60;46;separado;no;fijo;57;124;0;0;940;1149
bueno;7;padres;60;25;soltero;no;fijo;35;75;0;0;1100;1340
bueno;20;propietario;36;37;casado;si;fijo;60;150;3500;0;450;950
bueno;10;alquila;36;36;divorciado;no;freelance;45;100;0;0;1000;1700
malo;17;propietario;36;60;casado;no;fijo;60;78;2500;0;650;800
bueno;1;propietario;60;28;casado;no;fijo;45;60;4000;0;1500;2326
bueno;10;propietario;60;32;casado;no;fijo;45;419;5500;2500;1300;1995
bueno;4;alquila;60;25;casado;no;fijo;56;112;0;0;1250;1399
malo;3;alquila;60;32;casado;no;fijo;50;147;0;0;1100;1226
bueno;31;propietario;12;53;casado;si;fijo;60;165;6000;0;594;1332
bueno;3;alquila;24;32;casado;no;fijo;61;160;0;0;400;450
bueno;8;alquila;60;46;casado;no;freelance;45;NA;0;0;1000;1359
bueno;0;alquila;12;22;soltero;no;freelance;38;34;0;0;700;1665
bueno;1;alquila;60;25;casado;no;tiempo parcial;42;73;0;0;1000;1050
malo;12;propietario;60;37;casado;no;fijo;60;98;9000;200;800;1012
bueno;2;alquila;36;44;casado;no;tiempo parcial;57;123;5000;0;900;975
bueno;10;propietario;12;36;casado;no;freelance;45;NA;4000;0;900;1776
bueno;1;propietario;60;40;casado;si;fijo;45;100;8500;0;400;1570
bueno;0;propietario;60;47;casado;no;freelance;45;56;6000;0;1345;1345
bueno;3;propietario;60;32;casado;no;fijo;45;90;6000;0;1500;2502
bueno;1;propietario;60;21;soltero;si;fijo;35;294;53000;0;1300;1398
bueno;10;propietario;36;50;casado;no;freelance;75;NA;7500;0;1000;1230
bueno;19;padres;60;34;soltero;no;fijo;35;80;0;0;1000;1097
bueno;0;padres;18;33;soltero;no;fijo;35;112;6000;0;450;1196
bueno;3;alquila;60;29;casado;si;fijo;55;100;0;0;930;1007
bueno;4;propietario;36;42;soltero;no;fijo;35;115;12000;0;900;1299
bueno;5;propietario;60;37;casado;no;freelance;60;67;3500;196;1300;1625
bueno;2;propietario;60;24;casado;no;fijo;45;375;5000;0;2200;2433
bueno;2;otra;60;39;soltero;no;fijo;35;113;0;0;1250;1499
bueno;18;alquila;36;41;soltero;no;freelance;40;53;0;0;750;1077
bueno;17;propietario;48;55;casado;si;freelance;60;73;15000;0;1900;2205
malo;5;propietario;48;26;soltero;no;fijo;35;NA;10000;5000;1500;2272
bueno;19;propietario;60;34;casado;no;fijo;60;196;7000;1000;1690;1930
bueno;1;alquila;48;24;casado;no;tiempo parcial;41;56;0;0;1500;1935
bueno;16;propietario;48;31;casado;no;fijo;45;200;5000;800;1250;1646
bueno;1;alquila;48;34;casado;no;fijo;55;102;0;0;600;1074
bueno;15;propietario;60;43;casado;no;freelance;60;310;7000;0;1200;1297
bueno;11;propietario;60;33;casado;no;fijo;60;106;6000;0;1500;1702
malo;0;padres;36;22;soltero;no;tiempo parcial;35;103;4500;0;1050;1485
bueno;0;padres;60;41;soltero;no;tiempo parcial;35;131;4500;0;1200;1538
malo;0;privado;60;43;casado;no;tiempo parcial;45;117;2000;250;1600;1967
malo;0;alquila;60;25;soltero;si;tiempo parcial;47;120;0;0;1200;1460
malo;0;alquila;36;18;soltero;si;otros;38;33;0;0;300;350
malo;0;padres;36;35;soltero;no;freelance;35;NA;0;0;875;950
bueno;9;otra;60;31;casado;no;fijo;60;130;0;0;1500;1700
bueno;14;propietario;60;40;casado;no;fijo;60;110;5000;0;1000;1646
bueno;4;padres;36;20;soltero;no;fijo;35;60;0;0;550;587
bueno;5;padres;36;28;casado;no;fijo;45;107;0;0;1160;1959
malo;0;alquila;36;22;soltero;no;tiempo parcial;42;65;0;0;430;550
bueno;4;padres;36;28;casado;no;fijo;35;173;0;0;1000;1300
bueno;13;propietario;60;35;casado;no;fijo;60;134;4500;700;1000;1894
bueno;8;propietario;60;41;casado;no;freelance;60;173;8000;0;1200;1570
malo;1;padres;60;22;soltero;no;freelance;35;78;3500;0;2275;2300
bueno;5;ignorar;48;51;divorciado;no;fijo;35;95;6000;0;500;645
bueno;3;alquila;36;21;soltero;no;fijo;44;89;0;0;400;500
malo;1;propietario;60;40;casado;si;fijo;60;155;2500;0;1650;1650
malo;3;propietario;36;45;casado;si;fijo;60;87;3500;0;650;650
bueno;0;padres;48;22;soltero;no;freelance;45;NA;0;0;4000;4500
malo;1;padres;36;31;casado;no;fijo;35;61;4000;0;700;800
bueno;3;privado;60;35;casado;no;fijo;75;185;3500;1200;700;845
bueno;20;propietario;12;48;separado;no;freelance;75;300;18000;0;760;1369
malo;3;propietario;36;40;casado;si;freelance;60;NA;4500;0;575;775
bueno;10;propietario;36;37;casado;si;fijo;60;320;15000;1000;1000;2191
bueno;1;propietario;36;20;soltero;no;tiempo parcial;35;139;4000;0;375;425
bueno;8;alquila;48;36;casado;no;fijo;76;159;0;0;830;939
bueno;6;otra;48;35;casado;no;fijo;60;79;15000;0;2000;2504
bueno;0;otra;36;26;casado;no;fijo;45;260;0;0;725;775
malo;0;alquila;60;60;casado;no;otros;55;100;8000;0;2500;2500
bueno;12;propietario;60;54;casado;si;fijo;75;231;15000;0;1950;2500
bueno;6;alquila;60;31;soltero;no;fijo;43;82;0;0;800;946
malo;3;padres;60;30;casado;si;fijo;45;120;4000;0;1500;1621
malo;0;padres;18;19;soltero;no;fijo;35;91;0;0;650;650
bueno;12;alquila;36;30;casado;no;fijo;65;203;0;0;1500;2700
bueno;13;padres;60;34;soltero;no;fijo;35;96;0;0;750;775
malo;0;propietario;60;39;casado;si;freelance;45;NA;10000;0;1500;1699
bueno;4;privado;24;44;casado;no;freelance;60;NA;2900;0;1800;2750
malo;8;otra;36;39;casado;no;fijo;35;NA;0;0;450;550
bueno;8;propietario;24;36;casado;no;fijo;60;90;6000;1500;900;1715
bueno;10;propietario;36;52;casado;no;freelance;35;225;25000;0;2000;2315
bueno;5;propietario;60;36;casado;si;fijo;35;205;9000;1500;1050;1168
malo;5;padres;48;20;soltero;no;otros;45;NA;0;0;2500;3542
malo;2;propietario;60;35;soltero;no;fijo;35;51;4000;0;1400;1628
bueno;21;propietario;60;40;casado;si;fijo;60;144;6500;0;2000;2230
malo;3;padres;60;34;soltero;si;tiempo parcial;35;80;0;0;1100;1265
malo;0;alquila;60;38;casado;no;freelance;35;NA;0;0;1300;1636
bueno;14;padres;60;32;casado;si;fijo;35;140;0;0;1150;1273
bueno;23;propietario;60;50;casado;no;fijo;45;90;3000;0;950;1101
bueno;3;propietario;48;25;casado;no;freelance;35;107;4500;1900;1000;1250
bueno;4;propietario;36;32;casado;no;fijo;45;190;13000;2000;800;2400
bueno;8;propietario;60;34;casado;si;fijo;45;145;5000;0;1100;1110
bueno;11;alquila;12;29;soltero;no;fijo;44;93;0;0;700;1667
bueno;2;alquila;60;40;casado;no;fijo;60;145;500;0;1550;1621
bueno;3;padres;48;24;soltero;no;fijo;35;55;3000;0;850;875
bueno;3;padres;48;28;casado;no;fijo;45;173;0;0;1000;2057
bueno;6;alquila;60;34;casado;no;fijo;86;110;0;0;800;2263
malo;0;alquila;60;38;casado;si;tiempo parcial;75;NA;0;0;1000;1235
bueno;20;propietario;60;39;casado;no;fijo;60;68;13000;0;900;975
bueno;0;propietario;24;52;casado;no;otros;45;170;6500;0;500;600
bueno;8;propietario;60;33;casado;no;fijo;45;160;2000;0;1050;2277
malo;5;propietario;48;49;viudo;no;otros;35;48;4000;0;1100;1438
bueno;17;propietario;48;46;casado;no;fijo;35;128;4000;0;1400;1718
malo;2;alquila;48;44;separado;no;fijo;48;125;5000;800;1600;2500
bueno;0;padres;60;22;soltero;no;tiempo parcial;35;72;0;0;1100;1131
bueno;20;propietario;60;44;casado;no;fijo;60;115;4000;0;1250;1463
bueno;5;alquila;60;42;separado;si;freelance;89;288;15000;0;1800;2148
bueno;16;propietario;36;40;casado;no;fijo;60;160;4000;0;1300;2305
bueno;14;propietario;60;38;casado;no;fijo;60;114;5000;400;1200;2062
bueno;1;alquila;6;38;casado;no;tiempo parcial;72;118;0;0;125;375
bueno;1;padres;48;21;soltero;no;fijo;35;60;0;0;850;1195
malo;1;alquila;24;24;soltero;no;tiempo parcial;49;139;0;0;500;550
bueno;12;alquila;48;36;casado;no;fijo;80;195;0;0;1800;2272
bueno;3;padres;48;29;separado;no;fijo;35;108;0;0;900;1263
malo;2;alquila;18;46;casado;si;fijo;74;140;0;0;200;380
bueno;18;padres;60;42;divorciado;si;fijo;35;145;0;0;1000;1025
bueno;15;propietario;36;43;casado;si;fijo;60;105;5000;0;400;1631
malo;2;padres;60;20;soltero;no;fijo;35;56;3500;0;1300;1637
bueno;14;propietario;60;28;casado;no;fijo;35;216;4000;0;1750;2270
malo;0;padres;36;21;soltero;no;tiempo parcial;35;130;2000;0;875;1075
bueno;3;propietario;60;27;casado;no;fijo;35;120;4000;1500;1800;2090
bueno;1;propietario;60;27;casado;no;fijo;35;90;2000;0;1150;1470
malo;6;alquila;60;38;casado;si;fijo;55;103;0;0;1100;1303
malo;0;propietario;36;42;casado;no;freelance;60;NA;5000;0;1350;1850
bueno;3;propietario;60;33;casado;si;fijo;45;193;10000;1500;1300;1730
bueno;6;padres;18;25;casado;no;fijo;45;164;0;0;1250;1890
bueno;18;alquila;60;37;casado;no;fijo;70;100;0;0;1300;1345
bueno;30;propietario;12;56;casado;no;freelance;45;60;12000;0;1375;1700
bueno;25;privado;12;55;soltero;no;freelance;35;92;25000;0;150;400
bueno;1;propietario;60;22;soltero;no;fijo;35;300;4000;200;1350;1450
bueno;18;alquila;48;53;casado;no;fijo;54;92;0;0;1340;1345
bueno;5;propietario;36;53;casado;si;otros;35;227;8500;0;1550;1985
malo;5;alquila;48;31;casado;si;fijo;60;150;0;0;800;1707
bueno;14;propietario;60;40;casado;no;fijo;45;91;0;0;1100;1565
malo;0;padres;60;33;casado;si;freelance;60;NA;0;0;2000;2235
bueno;10;privado;60;48;casado;no;fijo;35;161;9000;0;900;1100
bueno;39;propietario;60;58;casado;no;fijo;35;113;3500;0;1380;1623
bueno;0;privado;48;41;casado;no;fijo;75;146;10000;0;1370;1623
bueno;1;padres;36;24;soltero;no;fijo;35;70;0;0;700;1067
malo;5;alquila;60;37;casado;no;fijo;77;318;5000;0;1750;2953
bueno;10;propietario;60;34;casado;no;fijo;45;115;9500;0;1450;1721
malo;1;alquila;60;36;casado;si;tiempo parcial;84;90;0;0;1100;1184
bueno;3;privado;60;27;casado;no;fijo;35;215;5000;2800;1500;1682
bueno;8;propietario;24;30;casado;si;fijo;35;340;1200;0;1000;1893
malo;1;alquila;60;31;divorciado;si;tiempo parcial;39;42;0;0;1200;1265
bueno;0;propietario;24;18;soltero;no;tiempo parcial;35;104;12000;0;1700;1726
bueno;20;privado;60;59;casado;no;freelance;35;81;18000;0;1200;1349
malo;8;alquila;48;30;soltero;no;fijo;46;114;0;0;1650;1659
bueno;0;privado;60;42;casado;no;tiempo parcial;35;210;1500;0;1250;1518
bueno;3;propietario;48;29;casado;no;fijo;35;83;4500;1170;700;837
malo;3;alquila;48;39;casado;si;fijo;97;223;0;0;1250;1609
bueno;17;otra;48;40;casado;no;fijo;60;117;6000;960;1200;1893
malo;14;propietario;60;47;viudo;si;fijo;35;100;4000;2000;1475;1475
malo;11;padres;60;30;casado;si;fijo;45;105;5000;0;1500;2500
malo;24;otra;60;41;casado;si;freelance;75;NA;0;0;2200;2428
bueno;2;padres;36;25;soltero;no;fijo;35;110;0;0;500;1200
bueno;3;padres;60;23;soltero;no;freelance;35;42;10000;0;2000;2203
bueno;14;propietario;60;35;casado;no;fijo;35;80;3500;0;1100;1622
malo;20;propietario;60;43;casado;si;fijo;45;120;10000;0;2000;2700
bueno;5;alquila;24;41;casado;no;freelance;44;90;8000;0;600;1218
bueno;15;propietario;60;50;casado;si;fijo;35;112;4000;0;1150;1400
bueno;3;propietario;36;26;casado;no;fijo;35;136;6000;4500;900;1421
malo;7;propietario;36;38;casado;si;fijo;45;85;3400;1500;450;550
bueno;7;propietario;60;33;casado;no;freelance;60;144;4500;0;1100;1245
bueno;9;propietario;60;42;casado;no;fijo;75;140;7000;0;1000;1423
bueno;2;alquila;48;22;casado;no;fijo;53;183;0;0;1300;1300
bueno;2;alquila;60;38;soltero;no;fijo;70;250;NA;0;1300;1365
malo;1;privado;36;28;casado;no;freelance;45;NA;6000;0;1000;1150
malo;0;alquila;60;24;casado;no;tiempo parcial;41;56;0;0;1308;1558
bueno;2;privado;60;24;casado;no;fijo;35;170;5000;1500;1150;1200
bueno;16;alquila;36;41;casado;no;fijo;52;71;0;0;900;950
malo;3;alquila;60;39;casado;si;fijo;69;94;0;0;1450;1546
malo;1;alquila;60;34;casado;no;fijo;56;112;4000;1500;1400;1508
bueno;12;alquila;36;55;casado;no;fijo;57;115;0;0;800;1250
malo;0;propietario;60;64;viudo;no;otros;35;100;8000;0;1980;2038
bueno;3;otra;48;32;soltero;si;fijo;35;71;0;0;1000;1200
bueno;14;alquila;36;47;casado;no;fijo;73;125;6500;0;600;825
malo;0;padres;60;25;soltero;no;tiempo parcial;35;35;0;0;1150;1351
bueno;9;propietario;60;25;casado;no;fijo;60;200;13500;5000;1900;2115
malo;0;alquila;48;35;casado;no;tiempo parcial;106;160;0;0;930;930
malo;0;alquila;48;24;casado;no;tiempo parcial;35;NA;0;0;600;1452
malo;1;padres;60;43;casado;si;fijo;90;179;0;0;1600;1896
malo;2;padres;36;21;soltero;no;freelance;35;221;0;0;500;650
bueno;4;propietario;48;22;casado;no;fijo;35;214;10000;3000;1250;1566
bueno;20;propietario;60;56;casado;no;fijo;35;145;5000;0;1600;1763
bueno;2;otra;48;25;soltero;no;fijo;35;142;0;0;1000;1440
bueno;8;propietario;60;56;casado;no;freelance;45;200;30000;0;1400;1500
bueno;13;propietario;60;36;casado;no;fijo;45;72;3500;45;1400;1625
bueno;5;propietario;24;59;casado;no;fijo;35;105;18000;0;1800;1965
bueno;13;propietario;60;58;casado;no;fijo;75;211;7500;2000;800;1214
malo;0;propietario;60;40;casado;si;tiempo parcial;90;90;8000;0;1000;1189
bueno;25;propietario;12;49;casado;no;freelance;60;100;5500;0;1000;1998
malo;5;alquila;54;27;casado;no;fijo;47;118;0;0;1500;1600
malo;2;propietario;60;44;casado;no;fijo;60;88;2000;0;1450;1452
bueno;5;propietario;24;26;casado;no;fijo;45;147;10000;300;450;1522
malo;5;alquila;48;49;viudo;si;freelance;45;NA;0;0;1000;2193
bueno;18;propietario;60;45;soltero;si;fijo;35;197;2000;0;1500;1578
malo;1;privado;60;24;casado;no;tiempo parcial;35;127;3500;2000;1700;1825
malo;0;alquila;60;25;casado;si;fijo;69;235;0;0;1400;1650
bueno;12;propietario;60;56;casado;no;freelance;35;126;17000;0;3000;3745
bueno;5;propietario;36;43;casado;no;freelance;45;NA;4000;0;1800;2300
bueno;2;otra;24;30;casado;si;fijo;45;233;0;0;900;1189
bueno;1;propietario;60;47;casado;no;fijo;75;78;4000;0;1500;1711
bueno;2;propietario;48;30;soltero;no;fijo;35;106;4000;0;660;1060
bueno;14;propietario;60;28;casado;no;fijo;45;178;4000;700;600;700
malo;8;propietario;60;64;casado;no;freelance;60;111;NA;NA;1895;2596
malo;2;propietario;60;29;casado;si;tiempo parcial;35;71;6000;0;700;2700
malo;0;padres;60;26;separado;no;otros;35;NA;0;0;950;1735
bueno;1;padres;48;24;soltero;no;fijo;35;53;0;0;1200;1215
bueno;18;propietario;36;43;casado;no;fijo;90;116;4000;0;400;985
bueno;30;propietario;12;52;soltero;no;fijo;35;237;5000;500;800;1800
bueno;3;alquila;48;34;casado;no;fijo;77;165;5000;0;1287;1693
bueno;3;padres;24;25;soltero;si;fijo;35;128;0;0;300;1397
bueno;25;propietario;18;40;casado;no;freelance;75;NA;5000;1600;375;375
bueno;1;propietario;60;61;soltero;no;otros;35;216;8000;0;1200;1236
bueno;16;propietario;60;51;casado;no;fijo;60;155;4000;0;900;925
bueno;10;propietario;60;37;soltero;si;otros;35;NA;78000;0;1250;1418
bueno;0;padres;24;41;casado;no;fijo;60;105;3500;0;450;600
malo;0;padres;60;27;casado;no;tiempo parcial;45;82;0;0;1400;1520
bueno;8;propietario;36;52;casado;no;fijo;60;695;18000;0;750;2095
bueno;13;propietario;60;31;casado;no;fijo;45;180;7500;1400;1200;1491
bueno;6;propietario;60;28;casado;no;freelance;60;125;0;0;800;1700
malo;13;alquila;36;44;casado;si;freelance;84;85;0;0;1150;1325
bueno;13;propietario;24;41;casado;no;fijo;60;167;6000;1122;400;850
malo;0;padres;60;18;soltero;no;tiempo parcial;35;45;0;0;900;1001
bueno;3;propietario;60;43;casado;no;freelance;45;174;9000;1692;1900;2374
malo;2;propietario;60;25;soltero;no;tiempo parcial;35;95;4500;3000;1080;1296
bueno;20;propietario;6;48;casado;si;freelance;35;NA;14000;0;500;1351
bueno;25;propietario;60;50;casado;si;freelance;75;314;10000;0;1350;1417
bueno;1;alquila;60;21;soltero;no;fijo;46;110;0;0;1450;1517
bueno;19;propietario;60;35;casado;no;fijo;45;163;8000;340;1100;1269
bueno;3;propietario;30;37;casado;no;fijo;75;80;4000;0;650;1270
bueno;16;propietario;60;30;casado;no;fijo;35;110;5000;200;1000;1000
bueno;0;propietario;60;25;casado;no;tiempo parcial;35;90;1500;500;900;990
bueno;1;propietario;60;55;casado;no;otros;35;83;13000;0;900;925
bueno;11;propietario;60;27;casado;no;fijo;45;190;3000;0;1200;1537
malo;6;padres;60;26;soltero;no;fijo;35;92;0;0;600;1300
malo;2;propietario;48;50;casado;no;tiempo parcial;35;80;4000;0;800;1330
bueno;16;padres;36;45;soltero;no;fijo;35;76;0;0;500;1210
bueno;4;alquila;60;26;casado;no;fijo;54;187;0;0;1500;1520
malo;2;privado;60;53;casado;no;tiempo parcial;75;170;3000;180;1900;2180
